"JointSubmissionId","Institution","UnitOfAssessment","MultipleSubmission","StaffIdentifier","OutputNumber","Year","OutputType","LongTitle","ShortTitle","Pagination","Publisher","Editors","ISBN","PublicationDate","EndDate","URL","DOI","OtherDetails","EnglishAbstract","ResearchGroup","IsInterdisciplinary","NumberofAdditionalAuthors","CoAuthor1","CoAuthor1External","CoAuthor2","CoAuthor2External","CoAuthor3","CoAuthor3External"
,"0124",22,,961552,1,,"D","Impulsive control of portfolios","56(1)","67-103","Applied Mathematics and Optimization",,"00954616",2007-Jun-01,,,"10.1007/s00245-007-0880-y",,,"B",False,0,"Stettner L.",True,,,,
,"0124",22,,961552,2,,"D","Maximization of the portfolio growth rate under fixed and proportional transaction costs","7(1)","31-58","Communications in Information and Systems",,"15267555",2007-Apr-01,,,,,,"B",False,0,,,,,,
,"0124",22,,961555,1,,"D","On Poisson equation and diffusion approximation 2","31(3)","1166-1192 ","Annals of Probability",,"00911798",2003-Jul-01,,,"10.1214/aop/1055425774",,,"B",False,0,"Pardoux E.",True,,,,
,"0124",22,,961555,2,,"D","On large deviations for approximations of SDEs","125(1)","135-152","Probability Theory and Related Fields",,"01788051",2003-Jan-01,,,"10.1007/s00440-002-0235-1",,,"B",False,0,,,,,,
,"0124",22,,961555,3,,"D","On the Poisson equation and diffusion approximation 3","33(3)","1111-1133","The Annals of Probability",,"00911798",2005-May-01,,,"10.1214/009117905000000062",,,"B",False,0,"Pardoux E.",True,,,,
,"0124",22,,961555,4,,"H","On discrete time ergodic filters with wrong initial data ",,,"Probability Theory and Related Fields",,"14322064",2007-Aug-24,,"http://www.springerlink.com/content/f3529k62w5h3811r/fulltext.pdf","10.1007/s00440-007-0089-7",,,"B",False,0,"Kleptsyna M.L.",True,,,,
,"0124",22,,961548,1,,"D","Limit theorems for sums of random exponentials","132(4)","pp.579-612 ","Probability Theory and Related Fields",,"01788051",2005-Jul-01,,"http://www.springerlink.com/content/gtayv8btrul1fl0d/fulltext.pdf","10.1007/s00440-004-0406-3",,,"B",False,0,"Ben Arous G.",True,"Molchanov S.A.",True,,
,"0124",22,,961548,2,,"D","Limit laws for norms of IID samples with Weibull tails","19(4)","pp.849-873","Journal of Theoretical Probability",,"08949840",2006-Dec-01,,"http://springerlink.metapress.com/content/f14433nk6614r4u9/fulltext.pdf","10.1007/s10959-006-0036-z",,,"B",False,0,,,,,,
,"0124",22,,961548,3,,"D","Gaussian fluctuations of Young diagrams under the Plancherel measure","463(2080)","1069-1080","Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences",,"13645021",2007-Apr-01,,"http://www.journals.royalsoc.ac.uk/content/tm76860102053701/fulltext.pdf","10.1098/rspa.2006.1808",,,"B",False,0,"Su Z.",True,,,,
,"0124",22,,961548,4,,"H","On the variance of the number of occupied boxes",,,"Advances in Applied Mathematics",,"01968858",2007-Aug-01,,"http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6W9D-4PG8H07-1-4&_cdi=6680&_user=4995884&_orig=browse&_coverDate=08%2F21%2F2007&_sk=999999999&view=c&wchp=dGLbVtz-zSkWz&md5=840f87ceb54384e5b058542ce5af1d17&ie=/sdarticle.pdf","10.1016/j.aam.2007.05.002",,,"B",False,0,"Gnedin A.V.",True,"Yakubovich Yu.V.",True,,
,"0124",22,,961550,1,,"D","Following a moving target - Monte Carlo inference for dynamic Bayesian models","63(1)","127-146","Journal of the Royal Statistical Society. Series B, Statistical methodology",,"13697412",2001-Jan-01,,,"10.1111/1467-9868.00280",,,"C",False,0,"Berzuini C.",True,,,,
,"0124",22,,961550,2,,"D","Modeling the percolation of annotation errors in a database of protein sequences","18(12)","1641-1649","Bioinformatics",,"13674803",2002-Dec-01,,,"10.1093/bioinformatics/18.12.1641",,,"C",False,1,"Audit B.",True,"De Angelis D.",True,"Tsoka S.",True
,"0124",22,,961550,3,,"D","Fusing microarray experiments with multivariate regression","21(S2)","ii137-ii143","Bioinformatics",,"13674803",2005-Sep-01,,,"10.1093/bioinformatics/bti1123",,,"C",False,0,"Tom B.D.M.",True,"Brazma A.",True,,
,"0124",22,,961553,1,,"D","Variable selection in random calibration of near infrared instruments: ridge regression and partial least squares regression settings","17(3)","174-185","Journal of Chemometrics",,"08869383",2003-Mar-01,,,"10.1002/cem.787",,,"C",False,0,"Pawitan Y.",True,"Huang J.",True,"Lane W.",True
,"0124",22,,961553,2,,"H","Fold-Change Estimation and Identification of Differentially Expressed Genes using Mixture Mixed-Model",,,"Statistical Applications in Genetics and Molecular Biology",,"15446115",2005-Sep-21,,"http://www.bepress.com/sagmb/vol4/iss1/art26/",,,,"C",False,0,"Ploner A.",True,"Pawitan Y.",True,,
,"0124",22,,961553,3,,"D","Multidimensional local false discovery rate for microarray studies","22(5)","556-565","Bioinformatics",,"13674803",2006-Mar-01,,,"10.1093/bioinformatics/btk013",,,"C",False,0,"Ploner A.",True,"Calza S.",True,"Pawitan Y.",True
,"0124",22,,961553,4,,"D","Improving the power to detect differentially expressed genes in comparative microarray experiments by including information from self-self hybridizations","31(3)","178-185","Computational Biology and Chemistry  ",,"14769271",2007-Jun-01,,,"10.1016/j.compbiolchem.2007.03.005",,,"C",False,7,"Tom B.D.M.",True,"Burns P.",True,"Macaulay I.",True
,"0124",22,,961550,4,,"D","Striking nucleotide frequency pattern at the borders of highly conserved vertebrate non-coding sequences","21(8)","436-440","Trends in Genetics",,"01689525",2005-Aug-01,,,"10.1016/j.tig.2005.06.003",,,"C",False,0,"Walter K.",True,"Abnizova A.",True,"Elgar G.",True
,"0155",22,,747977,1,,"D","Locating Frechet means with application to shape spaces","33(2)","324-338","Advances in Applied Probability",,"1475-6064",2001-Jun-01,,"http://dx.doi.org/10.1239/aap/999188316","10.1239/aap/999188316",,,,False,0,,,,,,
,"0155",22,,747977,2,,"D","On simplex shape spaces","64(2)","501-512","Journal of the London Mathematical Society",,"1469-7750",2001-Oct-01,,"http://dx.doi.org/10.1112/S0024610701002332","10.1112/S0024610701002332",,,,False,0,"Barden, D.",True,,,,
,"0155",22,,747977,3,,"D","Unrolling shape curves","68(2)","511-526","Journal of the London Mathematical Society",,"1469-7750",2003-Sep-25,,"http://dx.doi.org/10.1112/S0024610703004393","10.1112/S0024610703004393",,,,False,0,,,,,,
,"0155",22,,747977,4,,"D","Semimartingales and geometric inequalities on manifolds","75(2)","522-544","Journal of the London Mathematical Society",,"1469-7750",2007-Jun-16,,"http://dx.doi.org/10.1112/jlms/jdm048","10.1112/jlms/jdm048",,,,False,0,"Barden, D.",True,,,,
,"0155",22,,747975,1,,"D","Laplace approximations for hypergeometric functions with matrix argument","30(4)","1155-1177","Annals of Statistics",,"0090-5364",2002-Aug-01,,"http://dx.doi.org/10.1214/aos/1031689021","10.1214/aos/1031689021",,,,False,0,"Butler, R.W.",True,,,,
,"0155",22,,747975,2,,"D","Estimation of fractal dimension for a class of non-Gaussian stationary processes and fields","32(3)","1222-1260","Annals of Statistics",,"0090-5364",2004-Jun-01,,"http://dx.doi.org/10.1214/009053604000000346","10.1214/009053604000000346",,,,False,0,"Chan, G.",True,,,,
,"0155",22,,747975,3,,"D","Saddlepoint approximations for the Bingham and Fisher-Bingham normalising constants","92(2)","465-476","Biometrika",,"1464-3510",2005-Jun-01,,"http://dx.doi.org/10.1093/biomet/92.2.465","10.1093/biomet/92.2.465",,,,False,0,"Kume, A.",False,,,,
,"0155",22,,747975,4,,"D","Pivotal bootstrap methods for <i>k</i>-sample problems in directional statistics and shape analysis","102(478)","695-707","Journal of the American Statistical Association",,"0162-1459",2007-Jun-01,,"http://proquest.umi.com/pqdlink?did=1279244861&sid=2&Fmt=2&c lientId=35492&RQT=309&VName=PQD","10.1198/016214506000001400",,,,False,0,"Amaral, G.J.A.",False,"Dryden, I.L.",False,,
,"0155",22,,747976,1,,"D","Statistical analysis on high-dimensional spheres and shape spaces","33(4)","1643-1665","Annals of Statistics",,"0090-5364",2005-Aug-01,,"http://dx.doi.org/10.1214/009053605000000264","10.1214/009053605000000264",,,,False,0,,,,,,
,"0155",22,,747976,2,,"D","Extreme shape analysis","55(1)","103-121","Journal of the Royal Statistical Society, Series C: Applied Statistics",,"1467-9876",2006-Jan-01,,"http://dx.doi.org/10.1111/j.1467-9876.2005.00533.x","10.1111/j.1467-9876.2005.00533.x",,,,False,0,"Zempleni, A.",True,,,,
,"0155",22,,747976,3,,"D","Statistical analysis of unlabeled point sets: comparing molecules in chemoinformatics","63(1)","237-251","Biometrics",,"1541-0420",2007-Mar-01,,"http://dx.doi.org/10.1111/j.1541-0420.2006.00622.x","10.1111/j.1541-0420.2006.00622.x",,,,False,0,"Hirst, J.D.",False,"Melville, J.L.",False,,
,"0155",22,,747976,4,,"D","Shape-space smoothing splines for planar landmark data","94(3)","513-528","Biometrika",,"1464-3510",2007-Aug-01,,,"10.1093/biomet/asm047",,,,False,0,"Kume,A.",False,"Le,H.",False,,
,"0155",22,,747981,1,,"D","T-cell motility in the early stages of the immune response modeled as a random walk amongst targets.","74(1)","011910","Physical Review E: Statistical, Nonlinear, and Soft Matter Physics",,"1550-2376",2006-Jul-01,,"http://link.aps.org/abstract/PRE/v74/e011910","10.1103/PhysRevE.74.011910",,,,False,1,"Heaton, P.R",True,"Jensen, O.E",False,"Waters, S.L",False
,"0155",22,,747972,2,,"D","Bayesian inference for stochastic multitype epidemics in structured populations via random graphs","67(5)","731-745","Journal of the Royal Statistical Society, Series B: Statistical Methodology",,"1467-9868",2005-Nov-01,,"http://dx.doi.org/10.1111/j.1467-9868.2005.00524.x","10.1111/j.1467-9868.2005.00524.x",,,,False,0,"Demiris, N.",False,,,,
,"0155",22,,747972,3,,"D","Estimating vaccine effects from studies of outbreaks in household pairs","25(6)","1079-1093","Statistics in Medicine",,"1097-0258",2006-Nov-01,,"http://dx.doi.org/10.1002/sim.2236","10.1002/sim.2236",,,,False,0,"Becker, N.G.",True,"Britton, T.",True,,
,"0155",22,,747972,4,,"D","Stochastic epidemic models in structured populations featuring dynamic vaccination and isolation","44(3)","571-585","Journal of Applied Probability",,"1475-6072",2007-Sep-01,,"http://projecteuclid.org/euclid.jap/1189717530",,,,,False,0,"Ball, F.G.",False,"Pike, J.",False,,
,"0155",22,,747982,1,,"D","Exact norms of a Stein-type operator and associated stochastic orderings","127(3)","353-366","Probability Theory and Related Fields",,"1432-2064",2003-Nov-01,,"http://dx.doi.org/10.1007/s00440-003-0288-9","10.1007/s00440-003-0288-9",,,,False,0,"Lefevre, C.",True,,,,
,"0155",22,,747982,2,,"D","Approximating the Reed-Frost epidemic process","113(2)","173-197","Stochastic Processes and their Applications",,"0304-4149",2004-Oct-01,,"http://dx.doi.org/10.1016/j.spa.2004.03.013","10.1016/j.spa.2004.03.013",,,,False,0,"Barbour, A.D.",True,,,,
,"0155",22,,747982,3,,"D","A new maximal inequality and invariance principle for stationary sequences","33(2)","798-815","The Annals of Probability",,"0091-1798",2005-Mar-01,,"http://dx.doi.org/10.1214/009117904000001035","10.1214/009117904000001035",,,,False,0,"Peligrad, M.",True,,,,
,"0155",22,,747982,4,,"D","Central limit theorem for stationary linear processes","34(4)","1608-1622","The Annals of Probability",,"0091-1798",2006-Jul-01,,"http://projecteuclid.org/euclid.aop/1158673330","10.1214/009117906000000179",,,,False,0,"Peligrad, M.",True,,,,
,"0155",22,,747980,1,,"D","A general method of constructing <i>E(s<sup>2</sup>)</i>-optimal supersaturated designs","63(3)","621-632","Journal of the Royal Statistical Society, Series B: Statistical Methodology",,"1467-9868",2001-Sep-01,,"http://dx.doi.org/10.1111/1467-9868.00303","10.1111/1467-9868.00303",,,,False,0,"Mead, R.",True,"Eskridge, K.M.",True,"Gilmour, S.G.",True
,"0155",22,,747980,2,,"D","<p>Some theory for constructing minimum aberration fractional factorial designs</p>","90(1)","233-238","Biometrika",,"1464-3510",2003-Mar-01,,"http://dx.doi.org/10.1093/biomet/90.1.233","10.1093/biomet/90.1.233",,,,False,0,,,,,,
